country,year,population,pop_density,net_migration,migration_perc,iso3c,iso2c,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude
Fiji,1996,784386.0,42.9330049261084,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1995,775425.0,42.4425287356322,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1994,765609.0,41.9052545155993,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1993,754963.0,41.3225506294472,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1992,744469.0,40.748166392994,-33803.0,-0.04540551722099913,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1991,735401.0,40.251833607006,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1990,728573.0,39.8781061850027,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1989,724594.0,39.6603174603175,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1988,722930.0,39.5692391899288,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1987,721783.0,39.5064586754242,-66996.0,-0.09282014123358405,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1986,718639.0,39.3343732895457,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1985,711775.0,38.9586754241927,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1984,700483.0,38.3406130268199,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1983,685497.0,37.5203612479475,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1982,668280.0,36.5779967159278,-12677.0,-0.01896959358352786,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1981,651021.0,35.6333333333333,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1980,635307.0,34.7732348111658,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1979,621585.0,34.0221674876847,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1978,609383.0,33.3542966611932,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1977,598296.0,32.7474548440066,-22230.0,-0.037155521681575675,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1976,587557.0,32.1596606458675,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1975,576626.0,31.5613574165298,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1974,565415.0,30.947728516694,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1973,554138.0,30.3304871373837,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1972,542844.0,29.712315270936,-15145.0,-0.02789935966870777,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1971,531635.0,29.0987958401752,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1970,520562.0,28.4927203065134,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1969,509704.0,27.8984126984127,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1968,498940.0,27.3092501368363,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1967,487981.0,26.7094143404488,-14279.0,-0.02926138517688189,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1966,476404.0,26.0757525998905,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1965,463968.0,25.3950738916256,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1964,450542.0,24.6602079912425,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1963,436293.0,23.8802955665025,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1962,421665.0,23.0796387520525,-3455.0,-0.008193708275526781,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1961,407249.0,22.2905856595512,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Fiji,1960,393481.0,,,,FJI,FJ,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,Blend,Suva,178.399,-18.1149
Finland,2018,5518050.0,18.1568556480537,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2017,5508214.0,18.1244908031983,70000.0,0.012708293468627035,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2016,5495303.0,18.0820078312658,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2015,5479531.0,18.0301108880919,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2014,5461512.0,17.9720030274112,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2013,5438972.0,17.8978314521702,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2012,5413971.0,17.8155615518773,81416.0,0.015038130052783807,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2011,5388272.0,17.7309947678436,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2010,5363352.0,17.6484106614018,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2009,5338871.0,17.5678545574202,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2008,5313399.0,17.4840375123396,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2007,5288720.0,17.3919563287185,57558.0,0.010883162655614212,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2006,5266268.0,17.3169839860577,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2005,5246096.0,17.2234676122,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2004,5228172.0,17.1646212941988,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2003,5213014.0,17.1148560359828,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2002,5200598.0,17.0740930431071,31935.0,0.006140639980248426,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2001,5188008.0,17.0327587905053,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,2000,5176209.0,16.9940214714863,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1999,5165474.0,16.9587773728619,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1998,5153498.0,16.9194589448111,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1997,5139835.0,16.8746019238977,22154.0,0.004310255095737509,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1996,5124573.0,16.8244952230868,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1995,5107790.0,16.7693949243245,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1994,5088333.0,16.7055156111494,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1993,5066447.0,16.6336616435208,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1992,5041992.0,16.5533733871762,47223.0,0.009365941080430117,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1991,5013740.0,16.4606191930136,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1990,4986431.0,16.3709609639187,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1989,4964371.0,16.2985357365639,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1988,4946481.0,16.2398010440264,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1987,4932123.0,16.1926622673102,18268.0,0.003703881675294797,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1986,4918154.0,16.1468006172232,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1985,4902206.0,16.0944417085262,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1984,4881803.0,16.0274565809777,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1983,4855787.0,15.9420434026068,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1982,4826933.0,15.8473127811156,26181.0,0.005423941040822402,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1981,4799964.0,15.7587708066581,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1980,4779535.0,15.6917003184609,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1979,4764690.0,15.6429626711317,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1978,4752528.0,15.6030335861322,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1977,4738902.0,15.5582980399882,-29377.0,-0.006199115322494535,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1976,4725664.0,15.5148363373715,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1975,4711440.0,15.4681374963065,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1974,4690574.0,15.39963229259,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1973,4666081.0,15.3192192783742,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1972,4639657.0,15.2324665944384,28880.0,0.006224598068348587,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1971,4612124.0,15.1420729505237,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1970,4606307.0,15.1229751469188,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1969,4623785.0,15.180357201484,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1968,4626469.0,15.1891690469155,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1967,4605744.0,15.1211267605634,-97937.0,-0.021264099784964168,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1966,4580869.0,15.0394596014314,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1965,4563732.0,14.9831970846055,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1964,4548543.0,14.9333300502315,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1963,4523309.0,14.8504842575265,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1962,4491443.0,14.7458649331889,-64984.0,-0.014468401357870956,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1961,4461005.0,14.6459338783282,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
Finland,1960,4429634.0,,,,FIN,FI,Europe & Central Asia,,High income,Not classified,Helsinki,24.9525,60.1608
France,2018,66987244.0,122.338395739199,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2017,66865144.0,122.115405252835,182636.0,0.002731408160879755,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2016,66859768.0,122.105587096777,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2015,66593366.0,121.619058746667,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2014,66316100.0,121.112689539524,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2013,65998687.0,120.53300011079,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2012,65659809.0,119.914109283287,423831.0,0.00645495328809135,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2011,65342780.0,119.335121151416,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2010,65027507.0,118.759339991649,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2009,64707040.0,118.174073061316,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2008,64374984.0,117.567641210864,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2007,64016225.0,116.912441834144,446120.0,0.0069688582855362054,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2006,63621381.0,116.191340641695,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2005,63179351.0,115.384063944828,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2004,62704895.0,114.515476452475,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2003,62244886.0,113.613134004426,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2002,61805267.0,112.872521320344,926483.0,0.014990356728011547,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2001,61357430.0,112.054654271399,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,2000,60912500.0,111.242096161892,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1999,60496718.0,110.482966936778,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1998,60186288.0,109.916039861061,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1997,59964851.0,109.511637480926,193631.0,0.0032290749792741086,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1996,59753100.0,109.124924292091,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1995,59541899.0,108.739215548354,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1994,59327192.0,108.347103923685,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1993,59106768.0,107.944551548793,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1992,58851217.0,107.477848004914,122170.0,0.002075912890637419,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1991,58559311.0,106.944750640084,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1990,58235697.0,106.353746102247,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1989,57940212.0,105.814112539227,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1988,57627105.0,105.242296555281,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1987,57302663.0,104.649779871006,276383.0,0.004823213887982833,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1986,56976123.0,104.053431685249,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1985,56654696.0,103.466421186372,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1984,56337666.0,102.887440769485,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1983,56023770.0,102.31418386339,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1982,55718933.0,101.757471081184,291570.0,0.005232871203761206,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1981,55430296.0,101.230343772761,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1980,55161527.0,100.739500673791,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1979,54917118.0,100.293145361326,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1978,54691851.0,99.8817483907834,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1977,54467702.0,99.472393183185,258429.0,0.004744628293662912,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1976,54220022.0,99.0200641617841,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1975,53931390.0,98.4929459846808,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1974,53592233.0,97.8735558283854,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1973,53207734.0,97.1713592182449,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1972,52793138.0,96.4141975461007,543072.0,0.010286791438690384,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1971,52371342.0,95.6438867744971,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1970,51957738.0,94.8885367560561,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1969,51561836.0,94.1655152596469,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1968,51175508.0,93.459978412991,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1967,50775794.0,92.7299951989236,491613.0,0.00968203471126419,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1966,50330262.0,91.9163362294358,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1965,49818028.0,90.9808618110402,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1964,49230595.0,89.908054180111,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1963,48582611.0,88.7246644489927,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1962,47904877.0,87.4869433694139,1417869.0,0.02959759191115343,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1961,47240543.0,86.2736942249401,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
France,1960,46621669.0,,,,FRA,FR,Europe & Central Asia,,High income,Not classified,Paris,2.35097,48.8566
French Polynesia,2018,277679.0,75.8685792349727,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2017,276103.0,75.4379781420765,-5000.0,-0.018109183891518745,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2016,274575.0,75.0204918032787,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2015,273124.0,74.624043715847,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2014,271705.0,74.2363387978142,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2013,270328.0,73.8601092896175,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2012,268998.0,73.4967213114754,-8016.0,-0.029799478063033926,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2011,267698.0,73.1415300546448,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2010,266455.0,72.801912568306,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2009,265254.0,72.4737704918033,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2008,264061.0,72.1478142076503,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2007,262721.0,71.781693989071,-9019.0,-0.03432919332676109,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2006,261010.0,71.3142076502732,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2005,258780.0,70.7049180327869,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2004,255992.0,69.9431693989071,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2003,252703.0,69.0445355191257,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2002,248972.0,68.0251366120219,77.0,0.0003092717253345758,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2001,244931.0,66.9210382513661,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,2000,240686.0,65.7612021857924,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1999,236221.0,64.5412568306011,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1998,231570.0,63.2704918032787,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1997,226866.0,61.9852459016393,3483.0,0.015352675147443866,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1996,222322.0,60.7437158469945,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1995,218071.0,59.5822404371585,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1994,214197.0,58.5237704918033,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1993,210642.0,57.5524590163934,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1992,207245.0,56.6243169398907,-3424.0,-0.016521508359670922,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1991,203726.0,55.6628415300546,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1990,199905.0,54.6188524590164,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1989,195726.0,53.4770491803279,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1988,191266.0,52.2584699453552,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1987,186584.0,50.9792349726776,-359.0,-0.0019240663722505681,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1986,181817.0,49.6767759562842,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1985,177027.0,48.3680327868852,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1984,172249.0,47.0625683060109,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1983,167451.0,45.7516393442623,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1982,162685.0,44.4494535519126,3650.0,0.022435995943080187,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1981,157953.0,43.1565573770492,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1980,153301.0,41.8855191256831,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1979,148741.0,40.6396174863388,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1978,144277.0,39.4199453551913,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1977,139891.0,38.2215846994536,4674.0,0.03341172770228249,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1976,135549.0,37.0352459016393,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1975,131233.0,35.8560109289618,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
French Polynesia,1974,126924.0,34.6786885245902,,,PYF,PF,East Asia & Pacific,,High income,Not classified,Papeete,-149.57,-17.535
